,Run,Wealth,ex_mod,ex_ratio,height,inheritance_rule,init_agents,init_poll,max_age,max_init_sugar,max_metabolism,max_vision,min_age,poll_growth_rule,width
25,155,11.601122705188418,1.4444444444444444,6.0,50,True,500,2,60,5,3,10,30,True,50
26,194,12.032333200728855,2.7777777777777777,7.0,50,True,500,2,60,5,3,10,30,True,50
27,66,12.894225327592261,1.8888888888888888,3.0,50,True,500,2,60,5,3,10,30,True,50
28,94,12.130219817608996,1.4444444444444444,4.0,50,True,500,2,60,5,3,10,30,True,50
29,190,12.255936524941552,2.333333333333333,7.0,50,True,500,2,60,5,3,10,30,True,50
30,297,12.355172076720216,5.0,10.0,50,True,500,2,60,5,3,10,30,True,50
31,58,12.79958462349186,5.0,2.0,50,True,500,2,60,5,3,10,30,True,50
32,228,12.68877767629036,3.6666666666666665,8.0,50,True,500,2,60,5,3,10,30,True,50
33,222,12.148852208881472,2.7777777777777777,8.0,50,True,500,2,60,5,3,10,30,True,50
34,290,12.842448196803998,3.6666666666666665,10.0,50,True,500,2,60,5,3,10,30,True,50
35,181,11.602767793390974,1.0,7.0,50,True,500,2,60,5,3,10,30,True,50
