,Run,Wealth,ex_mod,ex_ratio,height,inheritance_rule,init_agents,init_poll,max_age,max_init_sugar,max_metabolism,max_vision,min_age,poll_growth_rule,width
77,173,11.270399931664492,4.111111111111111,6.0,50,False,500,2,60,5,3,10,30,True,50
78,132,11.115956853539418,2.7777777777777777,5.0,50,False,500,2,60,5,3,10,30,True,50
79,207,11.278708210134745,5.0,7.0,50,False,500,2,60,5,3,10,30,True,50
80,187,10.443980944016303,1.8888888888888888,7.0,50,False,500,2,60,5,3,10,30,True,50
81,80,11.85763384273656,3.6666666666666665,3.0,50,False,500,2,60,5,3,10,30,True,50
82,86,11.911175887080933,4.555555555555555,3.0,50,False,500,2,60,5,3,10,30,True,50
83,251,10.622260414858852,2.333333333333333,9.0,50,False,500,2,60,5,3,10,30,True,50
84,59,11.766570216995412,5.0,2.0,50,False,500,2,60,5,3,10,30,True,50
85,206,11.180459322821864,4.555555555555555,7.0,50,False,500,2,60,5,3,10,30,True,50
86,262,10.879861804010742,4.111111111111111,9.0,50,False,500,2,60,5,3,10,30,True,50
87,56,11.52295553178195,4.555555555555555,2.0,50,False,500,2,60,5,3,10,30,True,50
88,257,10.521745293178714,3.2222222222222223,9.0,50,False,500,2,60,5,3,10,30,True,50
89,8,11.72012950653208,1.8888888888888888,1.0,50,False,500,2,60,5,3,10,30,True,50
90,37,11.068874960009902,1.8888888888888888,2.0,50,False,500,2,60,5,3,10,30,True,50
91,112,11.417350174598798,4.111111111111111,4.0,50,False,500,2,60,5,3,10,30,True,50
92,24,11.3234089290755,4.555555555555555,1.0,50,False,500,2,60,5,3,10,30,True,50
93,156,10.563174123882336,1.8888888888888888,6.0,50,False,500,2,60,5,3,10,30,True,50
94,60,10.969456226840625,1.0,3.0,50,False,500,2,60,5,3,10,30,True,50
95,250,10.43624762630553,2.333333333333333,9.0,50,False,500,2,60,5,3,10,30,True,50
96,278,10.615103421857938,1.8888888888888888,10.0,50,False,500,2,60,5,3,10,30,True,50
97,95,10.746513398111897,1.4444444444444444,4.0,50,False,500,2,60,5,3,10,30,True,50
98,199,10.950484953287855,3.6666666666666665,7.0,50,False,500,2,60,5,3,10,30,True,50
99,141,11.340597207657149,4.111111111111111,5.0,50,False,500,2,60,5,3,10,30,True,50
100,181,10.553658436321689,1.0,7.0,50,False,500,2,60,5,3,10,30,True,50
101,138,11.567259693853034,3.6666666666666665,5.0,50,False,500,2,60,5,3,10,30,True,50
102,264,10.966365345125201,4.555555555555555,9.0,50,False,500,2,60,5,3,10,30,True,50
103,244,10.563816310668166,1.4444444444444444,9.0,50,False,500,2,60,5,3,10,30,True,50
104,40,11.397436201415086,2.333333333333333,2.0,50,False,500,2,60,5,3,10,30,True,50
105,22,11.38374769757185,4.111111111111111,1.0,50,False,500,2,60,5,3,10,30,True,50
106,148,11.530660532148948,5.0,5.0,50,False,500,2,60,5,3,10,30,True,50
107,161,10.894709217061642,2.333333333333333,6.0,50,False,500,2,60,5,3,10,30,True,50
108,77,11.375079967746816,3.2222222222222223,3.0,50,False,500,2,60,5,3,10,30,True,50
109,109,11.062144317749564,3.6666666666666665,4.0,50,False,500,2,60,5,3,10,30,True,50
110,7,11.448657676636751,1.8888888888888888,1.0,50,False,500,2,60,5,3,10,30,True,50
111,123,10.976993891004874,1.4444444444444444,5.0,50,False,500,2,60,5,3,10,30,True,50
112,277,10.45009312972411,1.8888888888888888,10.0,50,False,500,2,60,5,3,10,30,True,50
113,227,10.913431276726685,3.2222222222222223,8.0,50,False,500,2,60,5,3,10,30,True,50
114,299,10.93042022580275,5.0,10.0,50,False,500,2,60,5,3,10,30,True,50
115,137,10.90910827290637,3.2222222222222223,5.0,50,False,500,2,60,5,3,10,30,True,50
116,124,10.818738825748692,1.4444444444444444,5.0,50,False,500,2,60,5,3,10,30,True,50
117,12,11.597377817897469,2.7777777777777777,1.0,50,False,500,2,60,5,3,10,30,True,50
118,202,11.22241189312469,4.111111111111111,7.0,50,False,500,2,60,5,3,10,30,True,50
119,194,10.877408797759632,2.7777777777777777,7.0,50,False,500,2,60,5,3,10,30,True,50
120,52,11.691816018023804,4.111111111111111,2.0,50,False,500,2,60,5,3,10,30,True,50
121,66,11.30147894259473,1.8888888888888888,3.0,50,False,500,2,60,5,3,10,30,True,50
122,140,11.5295741653682,3.6666666666666665,5.0,50,False,500,2,60,5,3,10,30,True,50
123,116,11.798391463712123,4.555555555555555,4.0,50,False,500,2,60,5,3,10,30,True,50
124,131,10.951508828218808,2.333333333333333,5.0,50,False,500,2,60,5,3,10,30,True,50
125,179,10.864436359452807,5.0,6.0,50,False,500,2,60,5,3,10,30,True,50
126,152,10.767809938876121,1.0,6.0,50,False,500,2,60,5,3,10,30,True,50
127,44,11.800744132994117,2.7777777777777777,2.0,50,False,500,2,60,5,3,10,30,True,50
128,85,11.587525576338027,4.555555555555555,3.0,50,False,500,2,60,5,3,10,30,True,50
129,254,11.03997766184317,2.7777777777777777,9.0,50,False,500,2,60,5,3,10,30,True,50
130,287,10.770154441277647,3.2222222222222223,10.0,50,False,500,2,60,5,3,10,30,True,50
131,205,11.111776811507816,4.555555555555555,7.0,50,False,500,2,60,5,3,10,30,True,50
132,118,11.671878171093107,5.0,4.0,50,False,500,2,60,5,3,10,30,True,50
133,91,10.666609030578028,1.0,4.0,50,False,500,2,60,5,3,10,30,True,50
134,195,11.051256341550893,3.2222222222222223,7.0,50,False,500,2,60,5,3,10,30,True,50
135,184,10.762651905532772,1.4444444444444444,7.0,50,False,500,2,60,5,3,10,30,True,50
136,295,11.136179879254758,4.555555555555555,10.0,50,False,500,2,60,5,3,10,30,True,50
137,192,11.289182000843237,2.7777777777777777,7.0,50,False,500,2,60,5,3,10,30,True,50
138,100,11.27861944257189,2.333333333333333,4.0,50,False,500,2,60,5,3,10,30,True,50
